Counter,Type.1,Type.2,User,ignoreAnalysis,Sample_Name,Sample,Date,DateTime,IPLnum,NumBlocks,NumCycles,IntTime,sam44current,ref44current,d13C.PDB,d13C.err,d18O.rawPDB,d18O.err,d18O.rawSMOW,d45,d45.err,d46,d46.err,d47,d47.err,d48,d48.err,d49,d49.err,D472,D47.err3,D484,D48.err5,D496,D49.err7,Comments,included,D47_raw,sample_upper,type2_upper,standard_key,ben_reference_class,D47_d47_0,D47_transferred,D47_accepted,standard_residual,standard_extreme_outlier,standard_outlier_score,correction_qc_include,D47_corrected,T47_C,correction_method,linearity_slope,transfer_slope,transfer_intercept,carbonate_offset,temperature_A,temperature_B,acid_fractionation
4604,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-63,IPL-CI-4971 PK95-SC-63,20260605.13,6/5/26 13:42,4971,90,calcite,50,5.76e-8,5.75e-8,-5.983706596,6.95e-4,-1.179224623,0.003118865,29.69432554,4.274781895,6.04e-4,-2.304896347,0.003111799,1.807601237,0.00843727,-4.684961312,0.024031239,-22.77670874,1.748116997,-0.330458796,0.006845787,-0.085578992,0.023046618,-22.79694127,1.746818787,,TRUE,-0.330458796,PK95-SC-63,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3325507286991908,0.5789787574803535,,,FALSE,,TRUE,0.5863476477545482,30.14924505369129,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4605,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-63,IPL-CI-4972 PK95-SC-63,20260605.16,6/5/26 16:10,4972,90,calcite,50,5.77e-8,5.76e-8,-6.650813857,5.26e-4,-1.127735423,0.003565367,29.74740627,3.647383043,5.14e-4,-2.254914596,0.003557977,1.223342628,0.008737552,-4.641359479,0.02763195,-22.37753358,1.551419444,-0.326109955,0.007054508,-0.157305272,0.024407082,-21.85802452,1.548495635,,TRUE,-0.326109955,PK95-SC-63,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3275257265725369,0.584495129373337,,,FALSE,,TRUE,0.5918640196475317,28.159721313949376,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4606,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-63,IPL-CI-4974 PK95-SC-63,20260607.14,6/7/26 14:23,4974,90,calcite,50,5.77e-8,5.75e-8,-6.706804522,5.34e-4,-1.122872024,0.003834993,29.75242,3.594550315,5.04e-4,-2.250178925,0.003826942,1.179218523,0.008266487,-4.573098691,0.021145726,-29.96215408,1.454233255,-0.315755313,0.005104904,-0.078034091,0.021566292,-29.39153168,1.458934165,,TRUE,-0.315755313,PK95-SC-63,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.31712001984864613,0.595918357991257,,,FALSE,,TRUE,0.6032872482654517,24.16131176272927,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4607,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-80-n-1,IPL-CI-4854 PK95-SC-80-n-1,20260416.14,4/16/26 14:12,4854,90,calcite,50,5.73e-8,5.72e-8,-9.102978941,5.12e-4,-0.045099995,0.003423488,30.86350596,1.371081011,4.65e-4,-1.179715894,0.003415944,-0.080124594,0.007328592,-2.483345411,0.024454747,-19.91295764,1.122192095,-0.333954282,0.007331719,-0.124959266,0.023212602,-19.07253385,1.125167097,,TRUE,-0.333954282,PK95-SC-80-N-1,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3338615539940842,0.5775397531513788,,,FALSE,,TRUE,0.5849086434255735,30.674747667962038,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4611,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-92,IPL-CI-4843 PK95-SC-92,20260413.11,4/13/26 11:35,4843,90,calcite,50,5.76e-8,5.75e-8,-8.511364936,0.002763091,-0.295839539,0.003969376,30.60501606,1.920636241,0.002556843,-1.428682902,0.003958625,0.259809144,0.006976194,-2.971161365,0.024487469,-17.39292289,1.559124728,-0.318674483,0.006300848,-0.117422667,0.023858957,-16.64888417,1.55828224,,TRUE,-0.318674483,PK95-SC-92,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.31897515951689837,0.5938818135151416,,,FALSE,,TRUE,0.6012507037893362,24.862498504357177,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4614,Sample,Matthew's BHB Carbs,alw,include,PK95-SC-187,IPL-CI-4932 PK95-SC-187,20260516.2,5/16/26 20:25,4932,90,calcite,50,5.77e-8,5.75e-8,-7.139151144,6.21e-4,-0.384388378,0.004131506,30.51373018,3.212507919,6.29e-4,-1.514166499,0.004122788,1.454851421,0.007998915,-3.089994932,0.028940245,-18.40807466,1.511399462,-0.37351086,0.005511648,-0.109355641,0.028728129,-18.85660488,1.512105626,,TRUE,-0.37351086,PK95-SC-187,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.37519455615917346,0.5321650039175994,,,FALSE,,TRUE,0.539533894191794,48.78800438548927,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4623,Sample,SDT,wmn,include,SDT13.4_A_T,IPL-CI-4905 SDT 13.4_A_T,20260508.16,5/8/26 16:12,4905,90,calcite,50,5.76e-8,5.75e-8,1.742853133,4.7e-4,2.206503795,0.003703115,33.18470683,11.6841207,3.85e-4,1.09006317,0.00369475,12.83928123,0.006934675,2.069223834,0.024326395,-1.07180429,1.333168837,-0.300843215,0.006690742,-0.111738443,0.025956242,-15.47852589,1.313273507,,TRUE,-0.300843215,SDT13.4_A_T,SDT,SDT,unknown,-0.3157020852471348,0.5974749453089772,,,FALSE,,TRUE,0.6048438355831718,23.6286999611811,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4624,Sample,SDT,eyl,include,SDT13.4_A_UB,IPL-CI-4828 SDT13.4_A_UB,20260407.18,4/7/26 18:38,4828,90,calcite,50,5.76e-8,5.74e-8,1.788313709,7.2e-4,2.165201251,0.003675983,33.14212762,11.72567648,6.96e-4,1.048943038,0.003668088,12.8550559,0.009116105,2.018246273,0.023426261,4.392700365,1.654177444,-0.287636396,0.007948639,-0.080497261,0.020530644,-10.03198947,1.620554148,,TRUE,-0.287636396,SDT13.4_A_UB,SDT,SDT,unknown,-0.3025135222359649,0.6119531517793306,,,FALSE,,TRUE,0.6193220420535253,18.808097515513566,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4625,Sample,SDT,eyl,include,SDT13.4_A_UB,IPL-CI-4910 SDT13.4_A_UB,20260510.19,5/10/26 18:58,4910,90,calcite,50,5.77e-8,5.76e-8,1.968967596,5.36e-4,2.250798678,0.003784821,33.23037087,11.89940773,3.88e-4,1.134740759,0.00377654,13.10784314,0.0074965,2.155134897,0.027557331,-0.845226003,1.263810803,-0.30958752,0.006405673,-0.111919261,0.026116619,-15.58556191,1.241963967,,TRUE,-0.30958752,SDT13.4_A_UB,SDT,SDT,unknown,-0.3247571963197277,0.58753438032021,,,FALSE,,TRUE,0.5949032705944046,27.080182324352165,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4633,Sample,UT21,bhp,include,UT21-028a-26-04,IPL-CI-4812 UT21-028a-26-04,20260401.13,4/1/26 13:22,4812,90,calcite,50,5.78e-8,5.77e-8,-0.957179241,0.002782686,-0.306684299,0.004543913,30.59383609,9.049243859,0.002216907,-1.423650147,0.00453248,7.681847279,0.011405264,-2.944240306,0.030130981,-6.725581508,1.629918291,-0.263989114,0.007291513,-0.115686983,0.02593752,-13.51416951,1.615362992,,TRUE,-0.263989114,UT21-028A-26-04,UT21,UT21,unknown,-0.27287929795439936,0.6444851582893569,,,FALSE,,TRUE,0.6518540485635516,8.78022038701738,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4634,Sample,UT21,bhp,include,UT21-028a-26-05,IPL-CI-4804 UT21-028a-26-05,20260330.21,3/30/26 21:24,4805,90,calcite,50,5.78e-8,5.77e-8,-3.519333179,0.002018114,-1.244372272,0.003584699,29.62716418,6.598561952,0.001561224,-2.364732101,0.003575935,4.223077067,0.010464583,-4.809136337,0.021141775,-10.84869482,1.600102943,-0.266934108,0.006687418,-0.089272272,0.019794105,-13.22412092,1.596158445,,TRUE,-0.266934108,UT21-028A-26-05,UT21,UT21,unknown,-0.2718214652482845,0.6456464311526137,,,FALSE,,TRUE,0.6530153214268083,8.441105952731903,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4635,Sample,UT21,bhp,include,UT21-028a-26-06,IPL-CI-4809 UT21-028a-26-06,20260331.2,3/31/26 20:49,4809,90,calcite,50,5.78e-8,5.77e-8,-0.021518235,0.002064584,1.093868487,0.004003426,32.03767996,9.981130916,0.001566334,-0.024094242,0.003993822,10.02136473,0.011608932,-0.116974935,0.025822259,1.289890553,1.539384003,-0.2772749,0.007656692,-0.07443799,0.023942652,-9.257390944,1.529448976,,TRUE,-0.2772749,UT21-028A-26-06,UT21,UT21,unknown,-0.28887260204848786,0.6269279491664788,,,FALSE,,TRUE,0.6342968394406734,14.061300386205687,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4636,Sample,UT21,bhp,include,UT21-028a-26-07,IPL-CI-4810 UT21-028a-26-07,20260401.08,4/1/26 8:12,4810,90,calcite,50,5.78e-8,5.77e-8,-4.263834395,0.002623735,-2.181389386,0.004600746,28.66118387,5.863321686,0.002064131,-3.30132487,0.004589516,2.500727396,0.009314775,-6.632023238,0.026912566,-18.72192623,1.67182445,-0.303579333,0.005663949,-0.06108919,0.0225077,-18.5131508,1.671971522,,TRUE,-0.303579333,UT21-028A-26-07,UT21,UT21,unknown,-0.3064734189877574,0.6076060365761673,,,FALSE,,TRUE,0.6149749268503619,20.23075158320836,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4637,Sample,UT21,bhp,include,UT21-028a-26-08,IPL-CI-4806 UT21-028a-26-08,20260331.12,3/31/26 11:51,4806,90,calcite,50,5.78e-8,5.77e-8,-3.609396773,0.003762385,-2.528651591,0.004194857,28.30318779,6.468963894,0.00307117,-3.646475681,0.004184559,2.807875475,0.0115339,-7.344709778,0.022753093,-14.78489336,1.37847411,-0.281948593,0.008014333,-0.080579801,0.021333766,-14.55326628,1.376040635,,TRUE,-0.281948593,UT21-028A-26-08,UT21,UT21,unknown,-0.2851981407438138,0.6309617176211118,,,FALSE,,TRUE,0.6383306078953064,12.821738714687115,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
