"Date","Year","YearDay","Hours","RECORD","Flag_RECORD","Sitename","VWC_Avg_201_10cm","Flag_VWC_Avg_201_10cm","EC_Avg_201_10cm","Flag_EC_Avg_201_10cm","Soil_Temp_Avg_201_10cm","Flag_Soil_Temp_Avg_201_10cm","P_Avg_201_10cm","Flag_P_Avg_201_10cm","Period_Avg_201_10cm","Flag_Period_Avg_201_10cm","Voltage_Ratio_Avg_201_10cm","Flag_Voltage_Ratio_Avg_201_10cm","VWC_Avg_201_20cm","Flag_VWC_Avg_201_20cm","EC_Avg_201_20cm","Flag_EC_Avg_201_20cm","Soil_Temp_Avg_201_20cm","Flag_Soil_Temp_Avg_201_20cm","P_Avg_201_20cm","Flag_P_Avg_201_20cm","Period_Avg_201_20cm","Flag_Period_Avg_201_20cm","Voltage_Ratio_Avg_201_20cm","Flag_Voltage_Ratio_Avg_201_20cm","VWC_Avg_201_30cm","Flag_VWC_Avg_201_30cm","EC_Avg_201_30cm","Flag_EC_Avg_201_30cm","Soil_Temp_Avg_201_30cm","Flag_Soil_Temp_Avg_201_30cm","P_Avg_201_30cm","Flag_P_Avg_201_30cm","Period_Avg_201_30cm","Flag_Period_Avg_201_30cm","Voltage_Ratio_Avg_201_30cm","Flag_Voltage_Ratio_Avg_201_30cm","VWC_Avg_202_10cm","Flag_VWC_Avg_202_10cm","EC_Avg_202_10cm","Flag_EC_Avg_202_10cm","Soil_Temp_Avg_202_10cm","Flag_Soil_Temp_Avg_202_10cm","P_Avg_202_10cm","Flag_P_Avg_202_10cm","Period_Avg_202_10cm","Flag_Period_Avg_202_10cm","Voltage_Ratio_Avg_202_10cm","Flag_Voltage_Ratio_Avg_202_10cm","VWC_Avg_202_20cm","Flag_VWC_Avg_202_20cm","EC_Avg_202_20cm","Flag_EC_Avg_202_20cm","Soil_Temp_Avg_202_20cm","Flag_Soil_Temp_Avg_202_20cm","P_Avg_202_20cm","Flag_P_Avg_202_20cm","Period_Avg_202_20cm","Flag_Period_Avg_202_20cm","Voltage_Ratio_Avg_202_20cm","Flag_Voltage_Ratio_Avg_202_20cm","VWC_Avg_202_30cm","Flag_VWC_Avg_202_30cm","EC_Avg_202_30cm","Flag_EC_Avg_202_30cm","Soil_Temp_Avg_202_30cm","Flag_Soil_Temp_Avg_202_30cm","P_Avg_202_30cm","Flag_P_Avg_202_30cm","Period_Avg_202_30cm","Flag_Period_Avg_202_30cm","Voltage_Ratio_Avg_202_30cm","Flag_Voltage_Ratio_Avg_202_30cm","VwcCorr_Avg_201_10cm","Flag_VwcCorr_Avg_201_10cm","VwcCorr_Avg_201_20cm","Flag_VwcCorr_Avg_201_20cm","VwcCorr_Avg_201_30cm","Flag_VwcCorr_Avg_201_30cm","VwcCorr_Avg_202_10cm","Flag_VwcCorr_Avg_202_10cm","VwcCorr_Avg_202_20cm","Flag_VwcCorr_Avg_202_20cm","VwcCorr_Avg_202_30cm","Flag_VwcCorr_Avg_202_30cm"
2020-03-27,2020,87,23.9997,227,"A",200,0.1382913,"A",0.0593,"A",18.489,"A",7.566038,"A",2.4808,"A",1.179,"A",0.1487631,"A",0.0672,"A",18.3313,"A",8.054823,"A",2.534,"A",1.1955,"A",0.1473198,"A",0.0608,"A",17.731,"A",7.98675,"A",2.5328,"A",1.1832,"A",0.1614933,"A",0.0697,"A",17.5964,"A",8.66376,"A",2.5827,"A",1.2143,"A",0.1449888,"A",0.057,"A",17.2444,"A",7.877261,"A",2.4919,"A",1.1675,"A",0.1624436,"A",0.0477,"A",16.8365,"A",8.709805,"A",2.5574,"A",1.1431,"A",0.116,"A",0.127,"A",0.126,"A",0.141,"A",0.123,"A",0.141,"A"
2020-03-28,2020,88,23.9997,228,"A",200,0.1317641,"A",0.0543,"A",15.6143,"A",7.266653,"A",2.4483,"A",1.1638,"A",0.1443766,"A",0.0629,"A",16.2366,"A",7.848652,"A",2.5116,"A",1.1832,"A",0.1442262,"A",0.0584,"A",16.5801,"A",7.841557,"A",2.5177,"A",1.1759,"A",0.1551409,"A",0.0634,"A",14.3246,"A",8.358018,"A",2.551,"A",1.1949,"A",0.1408525,"A",0.0535,"A",14.883,"A",7.684204,"A",2.4715,"A",1.1572,"A",0.1595535,"A",0.0455,"A",15.3737,"A",8.569944,"A",2.5437,"A",1.1365,"A",0.109,"A",0.122,"A",0.122,"A",0.133,"A",0.118,"A",0.138,"A"
2020-03-29,2020,89,23.9997,229,"A",200,0.1295746,"A",0.0545,"A",16.1891,"A",7.166276,"A",2.4393,"A",1.1645,"A",0.1422885,"A",0.0624,"A",16.3549,"A",7.751053,"A",2.5025,"A",1.1817,"A",0.1421051,"A",0.0574,"A",16.381,"A",7.742472,"A",2.5079,"A",1.173,"A",0.1527381,"A",0.0633,"A",14.9088,"A",8.243323,"A",2.5413,"A",1.1947,"A",0.138352,"A",0.0526,"A",14.9735,"A",7.568186,"A",2.4602,"A",1.1545,"A",0.1573253,"A",0.0446,"A",15.1352,"A",8.462611,"A",2.5338,"A",1.1336,"A",0.107,"A",0.12,"A",0.12,"A",0.131,"A",0.116,"A",0.136,"A"
2020-03-30,2020,90,23.9997,230,"A",200,0.1285611,"A",0.0564,"A",17.7767,"A",7.12049,"A",2.4369,"A",1.1702,"A",0.1409647,"A",0.0632,"A",17.2916,"A",7.689449,"A",2.4979,"A",1.1841,"A",0.1405948,"A",0.0574,"A",16.7888,"A",7.67218,"A",2.5016,"A",1.173,"A",0.1508708,"A",0.0638,"A",16.0182,"A",8.154634,"A",2.5343,"A",1.1963,"A",0.1364895,"A",0.0526,"A",15.6408,"A",7.48217,"A",2.4524,"A",1.1543,"A",0.1558645,"A",0.0443,"A",15.4862,"A",8.392537,"A",2.5277,"A",1.1329,"A",0.106,"A",0.119,"A",0.118,"A",0.129,"A",0.114,"A",0.134,"A"
2020-03-31,2020,91,23.9997,231,"A",200,0.1258608,"A",0.0567,"A",18.4476,"A",6.998457,"A",2.4258,"A",1.1712,"A",0.1394367,"A",0.0636,"A",17.9268,"A",7.618537,"A",2.4919,"A",1.1851,"A",0.139407,"A",0.0577,"A",17.3578,"A",7.617057,"A",2.4969,"A",1.1738,"A",0.1484186,"A",0.0637,"A",16.4307,"A",8.038674,"A",2.5243,"A",1.196,"A",0.1346744,"A",0.0524,"A",16.1094,"A",7.398661,"A",2.4448,"A",1.154,"A",0.1547462,"A",0.0443,"A",15.9418,"A",8.33904,"A",2.5231,"A",1.1328,"A",0.103,"A",0.117,"A",0.117,"A",0.127,"A",0.112,"A",0.133,"A"
2020-04-01,2020,92,23.9997,232,"A",200,0.1246394,"A",0.0593,"A",20.7848,"A",6.94262,"A",2.4234,"A",1.1789,"A",0.1386502,"A",0.0659,"A",19.8158,"A",7.58202,"A",2.491,"A",1.1917,"A",0.1386912,"A",0.059,"A",18.6844,"A",7.583879,"A",2.4953,"A",1.1778,"A",0.1469777,"A",0.0661,"A",18.8102,"A",7.970673,"A",2.5209,"A",1.2033,"A",0.1333497,"A",0.0535,"A",17.9118,"A",7.337866,"A",2.4404,"A",1.1573,"A",0.1540022,"A",0.0451,"A",17.2367,"A",8.303501,"A",2.5208,"A",1.1352,"A",0.102,"A",0.117,"A",0.117,"A",0.126,"A",0.111,"A",0.133,"A"
2020-04-02,2020,93,23.9997,233,"A",200,0.1211912,"A",0.059,"A",21.4234,"A",6.787901,"A",2.4083,"A",1.1782,"A",0.1366824,"A",0.0661,"A",20.5931,"A",7.491107,"A",2.4832,"A",1.1925,"A",0.1374431,"A",0.0595,"A",19.5239,"A",7.526176,"A",2.4906,"A",1.1794,"A",0.143029,"A",0.0655,"A",19.201,"A",7.785612,"A",2.5043,"A",1.2015,"A",0.1310747,"A",0.0538,"A",18.5696,"A",7.233872,"A",2.4311,"A",1.1579,"A",0.152848,"A",0.0454,"A",18.0063,"A",8.248508,"A",2.5163,"A",1.136,"A",0.098,"A",0.115,"A",0.116,"A",0.122,"A",0.109,"A",0.132,"A"
2020-04-03,2020,94,23.9997,234,"A",200,0.1164149,"A",0.0568,"A",20.8076,"A",6.574719,"A",2.3853,"A",1.1713,"A",0.1338599,"A",0.0652,"A",20.519,"A",7.36128,"A",2.4704,"A",1.1897,"A",0.1356376,"A",0.0593,"A",19.8518,"A",7.442941,"A",2.4828,"A",1.1786,"A",0.1379052,"A",0.0635,"A",18.6978,"A",7.547584,"A",2.4812,"A",1.1952,"A",0.128019,"A",0.053,"A",18.4768,"A",7.09487,"A",2.4175,"A",1.1556,"A",0.1509235,"A",0.0449,"A",18.2037,"A",8.157069,"A",2.5081,"A",1.1347,"A",0.093,"A",0.112,"A",0.114,"A",0.116,"A",0.105,"A",0.13,"A"
2020-04-04,2020,95,23.9997,235,"A",200,0.1132732,"A",0.0561,"A",21.0378,"A",6.435956,"A",2.3709,"A",1.1693,"A",0.1311992,"A",0.0642,"A",20.4692,"A",7.239561,"A",2.4582,"A",1.1868,"A",0.1334297,"A",0.0584,"A",19.7773,"A",7.341534,"A",2.4725,"A",1.1758,"A",0.1331167,"A",0.0617,"A",18.8794,"A",7.327234,"A",2.4596,"A",1.1898,"A",0.1248491,"A",0.0518,"A",18.4061,"A",6.951498,"A",2.4029,"A",1.152,"A",0.1485658,"A",0.0441,"A",18.1018,"A",8.045511,"A",2.4976,"A",1.1321,"A",0.089,"A",0.109,"A",0.111,"A",0.111,"A",0.102,"A",0.127,"A"
2020-04-05,2020,96,23.9997,236,"A",200,0.1102766,"A",0.0556,"A",21.5774,"A",6.304006,"A",2.3572,"A",1.1677,"A",0.1291159,"A",0.0642,"A",21.0102,"A",7.144677,"A",2.4495,"A",1.1868,"A",0.1316859,"A",0.0582,"A",20.2307,"A",7.261749,"A",2.465,"A",1.1752,"A",0.1288492,"A",0.0606,"A",19.6495,"A",7.13257,"A",2.4406,"A",1.1862,"A",0.1222376,"A",0.0513,"A",19.1287,"A",6.834033,"A",2.3913,"A",1.1507,"A",0.1466823,"A",0.0438,"A",18.6904,"A",7.956772,"A",2.4896,"A",1.1312,"A",0.086,"A",0.107,"A",0.11,"A",0.106,"A",0.099,"A",0.125,"A"
2020-04-06,2020,97,23.9997,237,"A",200,0.1063954,"A",0.0538,"A",21.244,"A",6.133848,"A",2.3381,"A",1.1622,"A",0.1266385,"A",0.0632,"A",20.9614,"A",7.032307,"A",2.438,"A",1.184,"A",0.1298424,"A",0.0577,"A",20.4112,"A",7.177689,"A",2.4566,"A",1.1736,"A",0.1237535,"A",0.0577,"A",19.474,"A",6.90215,"A",2.4162,"A",1.1774,"A",0.1190696,"A",0.0502,"A",19.2041,"A",6.692304,"A",2.3766,"A",1.1473,"A",0.1444815,"A",0.0431,"A",18.9327,"A",7.853511,"A",2.4799,"A",1.1292,"A",0.082,"A",0.104,"A",0.108,"A",0.101,"A",0.096,"A",0.123,"A"
2020-04-07,2020,98,23.9997,238,"A",200,0.1042684,"A",0.0539,"A",22.1597,"A",6.041804,"A",2.3288,"A",1.1626,"A",0.1245155,"A",0.0629,"A",21.3943,"A",6.936478,"A",2.4287,"A",1.1831,"A",0.1278658,"A",0.057,"A",20.5681,"A",7.08788,"A",2.4476,"A",1.1718,"A",0.1191664,"A",0.055,"A",19.9483,"A",6.696616,"A",2.3939,"A",1.169,"A",0.1156464,"A",0.0487,"A",19.3721,"A",6.540071,"A",2.3603,"A",1.1429,"A",0.1419273,"A",0.0421,"A",18.9851,"A",7.734207,"A",2.4683,"A",1.1262,"A",0.079,"A",0.102,"A",0.105,"A",0.096,"A",0.092,"A",0.12,"A"
2020-04-08,2020,99,23.9997,239,"A",200,0.1014537,"A",0.0536,"A",22.973,"A",5.91955,"A",2.3159,"A",1.1618,"A",0.1227438,"A",0.0631,"A",22.2187,"A",6.856747,"A",2.4213,"A",1.1836,"A",0.1263793,"A",0.0571,"A",21.2932,"A",7.020567,"A",2.4414,"A",1.1721,"A",0.1151712,"A",0.053,"A",20.6534,"A",6.518999,"A",2.3747,"A",1.1629,"A",0.1126002,"A",0.0479,"A",20.0927,"A",6.405423,"A",2.3463,"A",1.1406,"A",0.13997,"A",0.0416,"A",19.6355,"A",7.643194,"A",2.4597,"A",1.1247,"A",0.076,"A",0.1,"A",0.104,"A",0.091,"A",0.089,"A",0.118,"A"
2020-04-09,2020,100,23.9997,240,"A",200,0.0977934,"A",0.053,"A",23.2786,"A",5.761728,"A",2.2988,"A",1.1601,"A",0.1204804,"A",0.0627,"A",22.6738,"A",6.755288,"A",2.4113,"A",1.1826,"A",0.1246348,"A",0.0569,"A",21.7851,"A",6.941809,"A",2.4337,"A",1.1715,"A",0.11144,"A",0.0508,"A",21.1237,"A",6.354286,"A",2.3562,"A",1.1561,"A",0.1092561,"A",0.0467,"A",20.565,"A",6.258446,"A",2.3305,"A",1.1372,"A",0.137539,"A",0.0408,"A",20.0942,"A",7.530641,"A",2.4488,"A",1.1223,"A",0.072,"A",0.098,"A",0.102,"A",0.087,"A",0.085,"A",0.116,"A"
2020-04-10,2020,101,23.9997,241,"A",200,0.0935072,"A",0.0502,"A",22.3981,"A",5.578461,"A",2.2761,"A",1.1516,"A",0.117366,"A",0.0607,"A",22.1455,"A",6.616412,"A",2.3957,"A",1.1768,"A",0.1223149,"A",0.0557,"A",21.6299,"A",6.837479,"A",2.4225,"A",1.1679,"A",0.1072495,"A",0.0476,"A",20.4379,"A",6.170659,"A",2.3346,"A",1.1463,"A",0.1052551,"A",0.0445,"A",20.2003,"A",6.08378,"A",2.3106,"A",1.1307,"A",0.1344407,"A",0.0393,"A",19.9867,"A",7.387972,"A",2.4345,"A",1.1179,"A",0.067,"A",0.094,"A",0.1,"A",0.083,"A",0.08,"A",0.112,"A"
2020-04-11,2020,102,23.9997,242,"A",200,0.0897484,"A",0.047,"A",21.7556,"A",5.418727,"A",2.2552,"A",1.1419,"A",0.1144839,"A",0.0591,"A",21.7163,"A",6.488578,"A",2.3814,"A",1.1719,"A",0.1199598,"A",0.0544,"A",21.3951,"A",6.732013,"A",2.411,"A",1.164,"A",0.1038092,"A",0.045,"A",19.8244,"A",6.02091,"A",2.3166,"A",1.1382,"A",0.1013601,"A",0.0422,"A",19.8227,"A",5.914898,"A",2.2908,"A",1.124,"A",0.1313479,"A",0.0377,"A",19.7863,"A",7.246355,"A",2.4199,"A",1.113,"A",0.063,"A",0.091,"A",0.097,"A",0.079,"A",0.076,"A",0.109,"A"
2020-04-12,2020,103,23.9997,243,"A",200,0.0863763,"A",0.044,"A",21.2314,"A",5.276318,"A",2.2361,"A",1.1328,"A",0.1118482,"A",0.0574,"A",21.2268,"A",6.372266,"A",2.3681,"A",1.1669,"A",0.1177785,"A",0.053,"A",21.0364,"A",6.634733,"A",2.4001,"A",1.1597,"A",0.1010716,"A",0.0428,"A",19.2317,"A",5.902406,"A",2.3021,"A",1.1314,"A",0.097974,"A",0.0401,"A",19.3121,"A",5.768997,"A",2.2734,"A",1.1176,"A",0.1284785,"A",0.036,"A",19.401,"A",7.115716,"A",2.4061,"A",1.1078,"A",0.059,"A",0.088,"A",0.094,"A",0.076,"A",0.072,"A",0.106,"A"
2020-04-13,2020,104,23.9997,244,"A",200,0.0831284,"A",0.0412,"A",20.8023,"A",5.139765,"A",2.2177,"A",1.1243,"A",0.109664,"A",0.056,"A",20.9532,"A",6.276274,"A",2.357,"A",1.163,"A",0.1158302,"A",0.0519,"A",20.8498,"A",6.548178,"A",2.3904,"A",1.1562,"A",0.0990537,"A",0.0413,"A",18.9395,"A",5.815386,"A",2.2916,"A",1.1269,"A",0.0953752,"A",0.0384,"A",19.0803,"A",5.65762,"A",2.2599,"A",1.1128,"A",0.1259989,"A",0.0344,"A",19.2105,"A",7.003393,"A",2.3941,"A",1.1031,"A",0.055,"A",0.085,"A",0.092,"A",0.073,"A",0.069,"A",0.103,"A"
2020-04-14,2020,105,23.9997,245,"A",200,0.0805969,"A",0.0391,"A",20.5166,"A",5.034209,"A",2.2033,"A",1.1179,"A",0.1075732,"A",0.0545,"A",20.5484,"A",6.184786,"A",2.3461,"A",1.1585,"A",0.1138897,"A",0.0504,"A",20.4523,"A",6.462271,"A",2.3804,"A",1.1518,"A",0.0972123,"A",0.0398,"A",18.5699,"A",5.736322,"A",2.2817,"A",1.1222,"A",0.0929824,"A",0.0369,"A",18.681,"A",5.555519,"A",2.2474,"A",1.1082,"A",0.1236051,"A",0.0328,"A",18.8406,"A",6.895452,"A",2.3823,"A",1.0982,"A",0.052,"A",0.083,"A",0.09,"A",0.071,"A",0.066,"A",0.1,"A"
2020-04-15,2020,106,23.9997,246,"A",200,0.0784925,"A",0.0365,"A",21.241,"A",4.946658,"A",2.1904,"A",1.1102,"A",0.105994,"A",0.0539,"A",20.8841,"A",6.115896,"A",2.3385,"A",1.1569,"A",0.1122888,"A",0.0496,"A",20.5645,"A",6.391636,"A",2.3725,"A",1.1493,"A",0.0961427,"A",0.0361,"A",19.1861,"A",5.690518,"A",2.2731,"A",1.1109,"A",0.0913286,"A",0.035,"A",18.9936,"A",5.485199,"A",2.2379,"A",1.1027,"A",0.1215979,"A",0.031,"A",18.963,"A",6.805315,"A",2.372,"A",1.0928,"A",0.05,"A",0.081,"A",0.088,"A",0.07,"A",0.064,"A",0.098,"A"
2020-04-16,2020,107,23.9997,247,"A",200,0.0761289,"A",0.0345,"A",22.21,"A",4.848632,"A",2.1768,"A",1.104,"A",0.1043825,"A",0.0536,"A",21.5347,"A",6.045796,"A",2.3311,"A",1.1561,"A",0.1107896,"A",0.049,"A",20.9706,"A",6.325672,"A",2.3653,"A",1.1475,"A",0.0954851,"A",0.0341,"A",20.1337,"A",5.662378,"A",2.2681,"A",1.1048,"A",0.0899287,"A",0.0341,"A",19.6778,"A",5.425848,"A",2.2305,"A",1.1,"A",0.1197508,"A",0.0295,"A",19.4398,"A",6.722679,"A",2.3627,"A",1.0885,"A",0.047,"A",0.08,"A",0.087,"A",0.069,"A",0.063,"A",0.096,"A"
2020-04-17,2020,108,23.9997,248,"A",200,0.0728073,"A",0.0319,"A",23.0418,"A",4.711442,"A",2.1578,"A",1.0961,"A",0.1027631,"A",0.0534,"A",22.3736,"A",5.975529,"A",2.3236,"A",1.1555,"A",0.1094051,"A",0.0486,"A",21.6703,"A",6.26491,"A",2.3588,"A",1.1464,"A",0.0949491,"A",0.034,"A",21.1743,"A",5.639406,"A",2.2656,"A",1.1045,"A",0.0888502,"A",0.0347,"A",20.6403,"A",5.3802,"A",2.2261,"A",1.1018,"A",0.1180394,"A",0.0284,"A",20.227,"A",6.646347,"A",2.3543,"A",1.0851,"A",0.043,"A",0.078,"A",0.085,"A",0.069,"A",0.062,"A",0.095,"A"
2020-04-18,2020,109,23.9997,249,"A",200,0.0695584,"A",0.0292,"A",23.282,"A",4.578177,"A",2.139,"A",1.0881,"A",0.1006738,"A",0.0524,"A",22.5294,"A",5.885203,"A",2.3131,"A",1.1524,"A",0.1075902,"A",0.0476,"A",21.8738,"A",6.185493,"A",2.3497,"A",1.1434,"A",0.0934535,"A",0.0331,"A",21.2219,"A",5.575607,"A",2.2578,"A",1.1016,"A",0.0871845,"A",0.0339,"A",20.7013,"A",5.309887,"A",2.2175,"A",1.0995,"A",0.1160958,"A",0.027,"A",20.3916,"A",6.559968,"A",2.3445,"A",1.0809,"A",0.039,"A",0.075,"A",0.083,"A",0.067,"A",0.06,"A",0.092,"A"
2020-04-19,2020,110,23.9997,250,"A",200,0.0664523,"A",0.0264,"A",23.402,"A",4.451463,"A",2.1205,"A",1.0796,"A",0.0988877,"A",0.0514,"A",22.7182,"A",5.808259,"A",2.3039,"A",1.1495,"A",0.105803,"A",0.0466,"A",22.1074,"A",6.107544,"A",2.3406,"A",1.1403,"A",0.0922646,"A",0.0322,"A",21.2895,"A",5.525023,"A",2.2515,"A",1.0989,"A",0.0857971,"A",0.0331,"A",20.8711,"A",5.251478,"A",2.2103,"A",1.0972,"A",0.114369,"A",0.0257,"A",20.6042,"A",6.483469,"A",2.3358,"A",1.0771,"A",0.035,"A",0.073,"A",0.081,"A",0.066,"A",0.058,"A",0.091,"A"
2020-04-20,2020,111,23.9997,251,"A",200,0.0646828,"A",0.0236,"A",24.6027,"A",4.379576,"A",2.1087,"A",1.0711,"A",0.0976727,"A",0.051,"A",23.4698,"A",5.756041,"A",2.298,"A",1.1484,"A",0.1042105,"A",0.0457,"A",22.5742,"A",6.038286,"A",2.3325,"A",1.1376,"A",0.0917594,"A",0.0319,"A",22.3274,"A",5.503545,"A",2.2489,"A",1.098,"A",0.0848424,"A",0.0326,"A",21.554,"A",5.211351,"A",2.2053,"A",1.0958,"A",0.1129875,"A",0.0247,"A",21.0666,"A",6.422436,"A",2.3288,"A",1.0741,"A",0.033,"A",0.072,"A",0.079,"A",0.065,"A",0.057,"A",0.089,"A"
2020-04-21,2020,112,23.9997,252,"A",200,0.0619905,"A",0.0208,"A",25.3029,"A",4.270456,"A",2.0923,"A",1.0628,"A",0.0963087,"A",0.0505,"A",24.1416,"A",5.697557,"A",2.2912,"A",1.1468,"A",0.1026424,"A",0.0447,"A",23.1729,"A",5.970293,"A",2.3245,"A",1.1347,"A",0.0910659,"A",0.0315,"A",23.0452,"A",5.4741,"A",2.2453,"A",1.0967,"A",0.0839823,"A",0.0323,"A",22.1836,"A",5.175271,"A",2.2009,"A",1.0947,"A",0.1117499,"A",0.0239,"A",21.6198,"A",6.367903,"A",2.3226,"A",1.0715,"A",0.03,"A",0.071,"A",0.078,"A",0.064,"A",0.056,"A",0.088,"A"
2020-04-22,2020,113,23.9997,253,"A",200,0.0584411,"A",0.0181,"A",24.4317,"A",4.127395,"A",2.0714,"A",1.0547,"A",0.0945201,"A",0.0489,"A",23.8863,"A",5.621082,"A",2.2813,"A",1.1423,"A",0.1008253,"A",0.0434,"A",23.2878,"A",5.891735,"A",2.3148,"A",1.1306,"A",0.0897702,"A",0.0304,"A",22.569,"A",5.419174,"A",2.2383,"A",1.0934,"A",0.0830973,"A",0.0317,"A",22.1764,"A",5.138199,"A",2.1961,"A",1.093,"A",0.1105957,"A",0.023,"A",21.8493,"A",6.317148,"A",2.3167,"A",1.0689,"A",0.026,"A",0.068,"A",0.076,"A",0.063,"A",0.055,"A",0.087,"A"
2020-04-23,2020,114,23.9997,254,"A",200,0.0566995,"A",0.0168,"A",24.7515,"A",4.057585,"A",2.0609,"A",1.0506,"A",0.0930325,"A",0.0477,"A",23.8313,"A",5.557663,"A",2.2731,"A",1.1387,"A",0.0989402,"A",0.0419,"A",23.1932,"A",5.8105,"A",2.3047,"A",1.126,"A",0.0886535,"A",0.0296,"A",22.719,"A",5.371971,"A",2.2323,"A",1.0909,"A",0.0819986,"A",0.0309,"A",22.0993,"A",5.09225,"A",2.1902,"A",1.0908,"A",0.109313,"A",0.0221,"A",21.7695,"A",6.260871,"A",2.3103,"A",1.0663,"A",0.023,"A",0.067,"A",0.073,"A",0.062,"A",0.054,"A",0.085,"A"
2020-04-24,2020,115,23.9997,255,"A",200,0.0559139,"A",0.0158,"A",26.8391,"A",4.025998,"A",2.056,"A",1.0478,"A",0.0925409,"A",0.0479,"A",25.1951,"A",5.536729,"A",2.2711,"A",1.1394,"A",0.0976578,"A",0.041,"A",24.0063,"A",5.755378,"A",2.2979,"A",1.1232,"A",0.0889779,"A",0.0301,"A",24.8079,"A",5.385659,"A",2.2342,"A",1.0922,"A",0.0818338,"A",0.031,"A",23.5236,"A",5.085354,"A",2.1895,"A",1.091,"A",0.1086163,"A",0.0217,"A",22.7009,"A",6.23035,"A",2.3068,"A",1.0649,"A",0.022,"A",0.066,"A",0.072,"A",0.062,"A",0.054,"A",0.084,"A"
2020-04-25,2020,116,23.9997,256,"A",200,0.0536808,"A",0.014,"A",27.0422,"A",3.936778,"A",2.0425,"A",1.0424,"A",0.0915382,"A",0.0472,"A",25.7117,"A",5.494108,"A",2.2657,"A",1.1373,"A",0.0964687,"A",0.0399,"A",24.6286,"A",5.704392,"A",2.2913,"A",1.12,"A",0.0882666,"A",0.0295,"A",25.395,"A",5.355604,"A",2.2304,"A",1.0904,"A",0.0816256,"A",0.0309,"A",24.2748,"A",5.076667,"A",2.1884,"A",1.0907,"A",0.1081031,"A",0.0212,"A",23.4704,"A",6.2079,"A",2.3041,"A",1.0636,"A",0.02,"A",0.065,"A",0.071,"A",0.061,"A",0.053,"A",0.084,"A"
2020-04-26,2020,117,23.9997,257,"A",200,0.0520694,"A",0.0129,"A",27.4998,"A",3.872623,"A",2.0329,"A",1.0388,"A",0.0905057,"A",0.0463,"A",25.9793,"A",5.450306,"A",2.2599,"A",1.1346,"A",0.0950887,"A",0.0386,"A",24.9175,"A",5.645353,"A",2.2836,"A",1.116,"A",0.0872439,"A",0.0286,"A",25.7655,"A",5.312464,"A",2.2247,"A",1.0876,"A",0.081084,"A",0.0305,"A",24.6092,"A",5.054064,"A",2.1854,"A",1.0895,"A",0.1073269,"A",0.0207,"A",23.8518,"A",6.173985,"A",2.3002,"A",1.0621,"A",0.018,"A",0.064,"A",0.069,"A",0.06,"A",0.053,"A",0.083,"A"
2020-04-27,2020,118,23.9997,258,"A",200,0.0503668,"A",0.0116,"A",27.8005,"A",3.804895,"A",2.0226,"A",1.0349,"A",0.0896761,"A",0.0456,"A",26.4639,"A",5.415152,"A",2.2553,"A",1.1326,"A",0.0935586,"A",0.0371,"A",25.3983,"A",5.580051,"A",2.2751,"A",1.1117,"A",0.0861656,"A",0.0277,"A",26.0071,"A",5.267011,"A",2.2189,"A",1.0851,"A",0.0806515,"A",0.0301,"A",25.0192,"A",5.036025,"A",2.183,"A",1.0884,"A",0.1067154,"A",0.0202,"A",24.3027,"A",6.147293,"A",2.297,"A",1.0604,"A",0.015,"A",0.063,"A",0.067,"A",0.059,"A",0.052,"A",0.082,"A"
2020-04-28,2020,119,23.9997,259,"A",200,0.0490217,"A",0.0107,"A",28.3699,"A",3.75164,"A",2.0145,"A",1.0322,"A",0.0888032,"A",0.0447,"A",26.7819,"A",5.378235,"A",2.2503,"A",1.1301,"A",0.0923696,"A",0.0359,"A",25.6764,"A",5.529432,"A",2.2684,"A",1.108,"A",0.0847514,"A",0.0267,"A",26.206,"A",5.207598,"A",2.2112,"A",1.0819,"A",0.0799275,"A",0.0295,"A",25.0635,"A",5.00586,"A",2.1789,"A",1.0865,"A",0.1059859,"A",0.0196,"A",24.3831,"A",6.115492,"A",2.2932,"A",1.0587,"A",0.014,"A",0.062,"A",0.066,"A",0.057,"A",0.051,"A",0.082,"A"
2020-04-29,2020,120,23.9997,260,"A",200,0.0474477,"A",0.0095,"A",28.6545,"A",3.689266,"A",2.005,"A",1.0288,"A",0.0881676,"A",0.0442,"A",27.2795,"A",5.351367,"A",2.2468,"A",1.1285,"A",0.0916022,"A",0.0349,"A",26.1703,"A",5.496805,"A",2.2638,"A",1.1051,"A",0.0841733,"A",0.0262,"A",27.1896,"A",5.183335,"A",2.2081,"A",1.0804,"A",0.0799115,"A",0.0294,"A",25.8646,"A",5.00519,"A",2.1787,"A",1.0863,"A",0.1057618,"A",0.0194,"A",25.0025,"A",6.105722,"A",2.292,"A",1.058,"A",0.012,"A",0.061,"A",0.065,"A",0.057,"A",0.051,"A",0.081,"A"
